verre_id,glass_name,source_url,nasal_engraving,glass_index,material,glass_supplier_name,tags
995,SEIKO INDOOR PC / FR 1.50 Bl.,https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,SEIKO OPTICAL FRANCE,"[""coupe"", ""6"", ""7""]"
996,O'Free® WIDR® Formula 2 Drive Medium,https://www.france-optique.com/gravures/fournisseur=789,https://si.france-optique.com/img/gravures/nasal/web_1828-nas-optovision-FWD2.tif.jpg,pas d'indice,Orgalit©,OPTOVISION GmbH,"[""vcercle"", ""F"", ""R""]"
997,"SEIKO VISION X / FR 1,67 IP+ Bl./Sens.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""F""]"
998,O'Free® WIDR® Formula 2 Drive Short,https://www.france-optique.com/gravures/fournisseur=789,https://si.france-optique.com/img/gravures/nasal/web_1828-nas-optovision-FWD2.tif.jpg,pas d'indice,Orgalit©,OPTOVISION GmbH,"[""triangle""]"
999,"SEIKO VISION X / FR 1,60 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""losange""]"
1000,Indoor® WIDR® Book,https://www.france-optique.com/gravures/fournisseur=789,https://si.france-optique.com/img/gravures/nasal/web_1830-nas-optovision-IWB.tif.jpg,pas d'indice,Orgalit©,OPTOVISION GmbH,"[""coupe"", ""T"", ""6"", ""7""]"
1001,"SEIKO VISION X / FR 1,50 Bl./Sens./Pola.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""P"", ""1""]"
1002,Driver Intelligence Moon,https://www.france-optique.com/gravures/fournisseur=2397,https://si.france-optique.com/img/gravures/nasal/web_1837-DIPC.tif.jpg,1.59,POLY,SHAMIR FRANCE,"[""carr\u00e9""]"
1003,Indoor® WIDR® PC,https://www.france-optique.com/gravures/fournisseur=789,https://si.france-optique.com/img/gravures/nasal/web_1831-nas-optovision-IWP.tif.jpg,pas d'indice,Orgalit©,OPTOVISION GmbH,"[""vcercle"", ""P"", ""1"", ""D"", ""2""]"
1004,Indoor® WIDR® Room,https://www.france-optique.com/gravures/fournisseur=789,https://si.france-optique.com/img/gravures/nasal/web_1832-nas-optovision-IWR.tif.jpg,pas d'indice,Orgalit©,OPTOVISION GmbH,"[""vcercle"", ""0"", ""1""]"
1005,"SEIKO WING 1,67 IP+ Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_288-nas-seiko-20.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""triangle""]"
1006,Driver Intelligence Moon,https://www.france-optique.com/gravures/fournisseur=2397,https://si.france-optique.com/img/gravures/nasal/web_1835-DI16.tif.jpg,1.6,ORG,SHAMIR FRANCE,"[""vcercle"", ""0"", ""1"", ""D"", ""2""]"
1007,Indoor® WIDR® Individuel,https://www.france-optique.com/gravures/fournisseur=789,https://si.france-optique.com/img/gravures/nasal/web_1829-nas-optovision-IW.tif.jpg,pas d'indice,Orgalit©,OPTOVISION GmbH,"[""triangle""]"
1008,"SEIKO WING 1,60 IP+ Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_289-nas-seiko-21.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""cintre"", ""1"", ""6""]"
1009,Driver Intelligence Moon,https://www.france-optique.com/gravures/fournisseur=2397,https://si.france-optique.com/img/gravures/nasal/web_1836-DI67.tif.jpg,1.67,ORG,SHAMIR FRANCE,"[""vcercle""]"
1010,"SEIKO DRIVE X 1,67 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""losange""]"
1011,Driver Intelligence Sun,https://www.france-optique.com/gravures/fournisseur=2397,https://si.france-optique.com/img/gravures/nasal/web_1838-DIsoleilPC.tif.jpg,1.59,POLY,SHAMIR FRANCE,"[""cintre"", ""T"", ""6""]"
1012,"SEIKO DRIVE X 1,60 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""cintre"", ""6"", ""7""]"
1013,Driver Intelligence Sun,https://www.france-optique.com/gravures/fournisseur=2397,https://si.france-optique.com/img/gravures/nasal/web_1839-DIsoleilPPZ.tif.jpg,1.59,POLY,SHAMIR FRANCE,"[""vcercle"", ""M"", ""K""]"
1014,"SEIKO DRIVE X 1,50 Bl./Sens./Pola.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,SEIKO OPTICAL FRANCE,"[""carr\u00e9""]"
1015,Driver Intelligence Moon SV,https://www.france-optique.com/gravures/fournisseur=2397,https://si.france-optique.com/img/gravures/nasal/web_1837-DIPC.tif.jpg,1.59,POLY,SHAMIR FRANCE,"[""cintre"", ""T"", ""6"", ""7""]"
1016,"SEIKO CURVED X 1,67 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_1356-web_268-nas-seiko-02.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""N"", ""8"", ""A"", ""/"", ""B""]"
1017,Driver Intelligence Moon SV,https://www.france-optique.com/gravures/fournisseur=2397,https://si.france-optique.com/img/gravures/nasal/web_1835-DI16.tif.jpg,1.6,ORG,SHAMIR FRANCE,"[""triangle""]"
1018,"SEIKO CURVED X 1,60 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_1357-web_270-nas-seiko-04.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""V"", ""W""]"
1019,Driver Intelligence Moon SV,https://www.france-optique.com/gravures/fournisseur=2397,https://si.france-optique.com/img/gravures/nasal/web_1836-DI67.tif.jpg,1.67,ORG,SHAMIR FRANCE,"[""vcercle"", ""V"", ""W""]"
1020,"SEIKO CURVED X 1,50 Bl./Sens./Pola.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_1358-web_271-nas-seiko-05.tif.jpg,1.50,ORG,SEIKO OPTICAL FRANCE,"[""triangle""]"
1021,Driver Intelligence Sun SV,https://www.france-optique.com/gravures/fournisseur=2397,https://si.france-optique.com/img/gravures/nasal/web_1838-DIsoleilPC.tif.jpg,1.59,POLY,SHAMIR FRANCE,"[""coupe"", ""1"", ""5""]"
1022,"SEIKO COMPUTER Xtra 1,67 IP+ Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""V"", ""W""]"
1023,Driver Intelligence Sun SV,https://www.france-optique.com/gravures/fournisseur=2397,https://si.france-optique.com/img/gravures/nasal/web_1839-DIsoleilPPZ.tif.jpg,1.59,POLY,SHAMIR FRANCE,"[""losange""]"
1024,"SEIKO COMPUTER Xtra 1,60 IP+ Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""coupe"", ""T"", ""R""]"
1025,"SEIKO COMPUTER Xtra 1,50 Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.50,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""V"", ""W""]"
1026,"SEIKO DRIVE 1,67 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""carr\u00e9""]"
1027,"SEIKO DRIVE 1,60 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""coupe"", ""P"", ""Z""]"
1028,"SEIKO DRIVE 1,50 Bl./Sens./Pola.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""V"", ""W""]"
1029,"SEIKO CURVED 1,67 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""triangle""]"
1031,"SEIKO CURVED 1,50 Bl./Sens./Pola.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,SEIKO OPTICAL FRANCE,"[""coupe"", ""1"", ""6""]"
1032,"SEIKO I XCEED 1,74 IP+ Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_267-nas-seiko-01.tif.jpg,1.74,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""V"", ""W"", ""D"", ""2""]"
1033,"SEIKO I XCEED / FR 1,67 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""triangle""]"
1035,"SEIKO I XCEED / FR 1,50 Bl./Sens./Pola.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,SEIKO OPTICAL FRANCE,"[""coupe"", ""T"", ""6""]"
1036,"SEIKO INDI-SV 1,74 IP+ Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_267-nas-seiko-01.tif.jpg,1.74,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""V"", ""W"", ""D"", ""2""]"
1037,"SEIKO INDI-SV / FR 1,67 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""losange""]"
1038,"SEIKO INDI-SV / FR 1,60 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""carr\u00e9""]"
1039,"SEIKO INDI-SV / FR 1,50 Bl./Sens./Pola.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,SEIKO OPTICAL FRANCE,"[""cintre"", ""6"", ""7""]"
1040,"SEIKO SMARTZOOM XCEED 1,74 IP+ Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_267-nas-seiko-01.tif.jpg,1.74,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""V"", ""W"", ""D"", ""2""]"
1041,"SEIKO SMARTZOOM XCEED / FR 1,67 IP+ Bl./Sens./ PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""triangle""]"
1042,"SEIKO SMARTZOOM XCEED / FR 1,60 IP+ Bl./Sens./ PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""cintre"", ""T"", ""6"", ""7""]"
1043,"SEIKO SMARTZOOM XCEED / FR 1,50 Bl./Sens./Pola.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""V"", ""W"", ""D"", ""2""]"
1044,"SEIKO SMARTZOOM 1,74 IP+ Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_267-nas-seiko-01.tif.jpg,1.74,ORG,SEIKO OPTICAL FRANCE,"[""triangle""]"
1045,"SEIKO SMARTZOOM/ FR 1,67 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""coupe"", ""P"", ""C""]"
1046,"SEIKO SMARTZOOM/ FR 1,60 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""V"", ""W"", ""D"", ""2""]"
1047,"SEIKO SMARTZOOM / FR 1,50 Bl./Sens./Pola.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,SEIKO OPTICAL FRANCE,"[""losange""]"
1048,"SEIKO A-Zone 1,74 IP+ Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_273-nas-seiko-06.tif.jpg,1.74,ORG,SEIKO OPTICAL FRANCE,"[""cintre"", ""P"", ""T""]"
1049,"SEIKO A-Zone 1,67 IP+ Bl./Sens.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_277-nas-seiko-09.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""D"", ""W""]"
1050,"SEIKO A-Zone 1,60 IP+ Bl./Sens.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_282-nas-seiko-14.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""carr\u00e9""]"
1051,"SEIKO AZ HD 1,74 IP+ Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_274-nas-seiko-07.tif.jpg,1.74,ORG,SEIKO OPTICAL FRANCE,"[""cintre"", ""P"", ""P"", ""Z""]"
1052,"SEIKO AZ HD / FR 1,67 IP+ Bl./Sens.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_278-nas-seiko-10.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""D"", ""W""]"
1053,"SEIKO AZ HD / FR 1,60 IP+ Bl./Sens.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_283-nas-seiko-15.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""triangle""]"
1054,"SEIKO AS HD 1,74 IP+ Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_275-nas-seiko-08.tif.jpg,1.74,ORG,SEIKO OPTICAL FRANCE,"[""cintre"", ""P"", ""C"", ""C""]"
1055,"SEIKO AS HD / FR 1,67 IP+ Bl./Sens.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_279-nas-seiko-11.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""D"", ""W""]"
1056,"SEIKO AS HD / FR 1,60 IP+ Bl./Sens.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_284-nas-seiko-16.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""triangle""]"
1057,"SEIKO HD / FR 1,67 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_280-nas-seiko-12.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""cintre"", ""N"", ""X""]"
1058,"SEIKO HD / FR 1,60 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_285-nas-seiko-17.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""D"", ""W""]"
1059,"SEIKO HD / FR 1,50 Bl./Sens./Pola.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_286-nas-seiko-18.tif.jpg,1.50,ORG,SEIKO OPTICAL FRANCE,"[""losange""]"
1060,"SEIKO Kids HD 1,53 IP+ Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_287-nas-seiko-19.tif.jpg,1.53,TVX,SEIKO OPTICAL FRANCE,"[""vcercle"", ""D"", ""W"", ""D"", ""2""]"
1061,"SEIKO BRILLIANCE Xceed 1,74 IP+ Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_267-nas-seiko-01.tif.jpg,1.74,ORG,SEIKO OPTICAL FRANCE,"[""carr\u00e9""]"
1062,"SEIKO BRILLIANCE Xceed 1,67 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""D"", ""W"", ""D"", ""2""]"
1063,"SEIKO BRILLIANCE Xceed 1,60 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""D"", ""W"", ""D"", ""2""]"
1064,"SEIKO BRILLIANCE Xceed 1,50 IP+ Bl./Sens.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,SEIKO OPTICAL FRANCE,"[""triangle""]"
1065,"SEIKO BRILLIANCE X 1,74 IP+ Bl.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_267-nas-seiko-01.tif.jpg,1.74,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""D"", ""W"", ""D"", ""2""]"
1066,"SEIKO BRILLIANCE X 1,67 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""triangle""]"
1067,"SEIKO BRILLIANCE X 1,60 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""F"", ""w""]"
1068,"SEIKO BRILLIANCE X 1,50 IP+ Bl./Sens.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,SEIKO OPTICAL FRANCE,"[""losange""]"
1069,"SEIKO SYNERGY Xtra Xceed 1,67 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,SEIKO OPTICAL FRANCE,"[""vcercle"", ""F"", ""w""]"
1070,"SEIKO SYNERGY Xtra Xceed1,60 IP+ Bl./Sens./PolarT.",https://www.france-optique.com/gravures/fournisseur=1407,https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,SEIKO OPTICAL FRANCE,"[""carr\u00e9""]"
1072,INTEGRAL ou INTEGRAL IP 1.50 + Transitions,https://www.france-optique.com/gravures/fournisseur=1838,https://si.france-optique.com/img/gravures/nasal/web_94-nas-mont-royal-01.tif.jpg,1.5,ORG,MONT-ROYAL,"[""vcercle"", ""F"", ""w""]"
1073,INTEGRAL ou INTEGRAL IP 1.60 + Transitions,https://www.france-optique.com/gravures/fournisseur=1838,https://si.france-optique.com/img/gravures/nasal/web_94-nas-mont-royal-01.tif.jpg,1.6,ORG,MONT-ROYAL,"[""triangle""]"
1074,INTEGRAL ou INTEGRAL IP 1.67 + Transitions,https://www.france-optique.com/gravures/fournisseur=1838,https://si.france-optique.com/img/gravures/nasal/web_94-nas-mont-royal-01.tif.jpg,1.67,ORG,MONT-ROYAL,"[""vcercle"", ""F"", ""w"", ""D"", ""2""]"
1075,"VARIOVID®  Cat.4 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://www.france-optique.com/gravures/fournisseur=2532,https://si.france-optique.com/img/gravures/nasal/web_1824-nas-leica-V4L.tif.jpg,1.5,ORG,,"[""triangle""]"
1076,"INTEGRAL 1,74",https://www.france-optique.com/gravures/fournisseur=1838,https://si.france-optique.com/img/gravures/nasal/web_94-nas-mont-royal-01.tif.jpg,1.74,ORG,MONT-ROYAL,"[""vcercle"", ""F"", ""w"", ""D"", ""2""]"
1077,"VARIOVID®  Cat.4 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://www.france-optique.com/gravures/fournisseur=2532,https://si.france-optique.com/img/gravures/nasal/web_1824-nas-leica-V4L.tif.jpg,1.6,ORG,,"[""carr\u00e9""]"
1078,"VARIOVID®  Cat.4 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://www.france-optique.com/gravures/fournisseur=2532,https://si.france-optique.com/img/gravures/nasal/web_1824-nas-leica-V4L.tif.jpg,1.67,ORG,,"[""vcercle"", ""F"", ""w"", ""D"", ""2""]"
1079,Progressif Forte Puissance VON,https://www.france-optique.com/gravures/fournisseur=561,https://si.france-optique.com/img/gravures/nasal/web_1924-1226-NK PROGRESSIF 15 Forte Puissance Nasal.tif.jpg,1.50,ORG,NIKON VERRES OPTIQUES,"[""triangle""]"
1080,NeoPerfect ZEN / NeoPerfect ZEN UV Clear / NeoPerfect ZEN Blue Clear / NeoPerfect ZEN Transitions TM Gen S® / NeoPerfect ZEN Transitions TM XTRActive®,https://www.france-optique.com/gravures/fournisseur=711,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,1.6,ORG,NOVACEL,"[""vcercle"", ""I"", ""w"", ""B""]"
1081,Maximo DS,https://www.france-optique.com/gravures/fournisseur=127,https://si.france-optique.com/img/gravures/nasal/web_531-nas-bbgr-94.tif.jpg,1.5,ORG,OPTIC 2000,"[""triangle""]"
1082,ULTRA HD TEK 1.50 & ULTRA HD TEK IP 1.50 + Transitions,https://www.france-optique.com/gravures/fournisseur=1838,https://si.france-optique.com/img/gravures/nasal/web_95-nas-mont-royal-02.tif.jpg,1.5,ORG,MONT-ROYAL,"[""D"", ""I"", ""lune"", ""P"", ""C""]"
1083,VARIOVID®  Cat.4,https://www.france-optique.com/gravures/fournisseur=2532,https://si.france-optique.com/img/gravures/nasal/web_1824-nas-leica-V4L.tif.jpg,1.74,ORG,,"[""vcercle"", ""I"", ""w"", ""P""]"
1084,Progressif Forte Puissance VON,https://www.france-optique.com/gravures/fournisseur=561,https://si.france-optique.com/img/gravures/nasal/web_1926-PROGRESSIF167FortePuissanceNasal.tif.jpg,1.67,ORG,NIKON VERRES OPTIQUES,"[""vcercle"", ""I"", ""w"", ""R""]"
1085,NeoPerfect / NeoPerfect UV Clear / NeoPerfect Blue Clear / NeoPerfect Transitions TM Gen S® / NeoPerfect Transitions TM XTRActive® / NeoPerfect polarisant,https://www.france-optique.com/gravures/fournisseur=711,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,1.6,ORG,NOVACEL,"[""W"", ""W"", ""W""]"
1086,Maximo DS POLY,https://www.france-optique.com/gravures/fournisseur=127,https://si.france-optique.com/img/gravures/nasal/web_526-nas-bbgr-89.tif.jpg,1.591,POLY,OPTIC 2000,"[""D"", ""I"", ""lune"", ""1"", ""6""]"
1087,ULTRA HD TEK 1.60 & ULTRA HD TEK IP 1.60 + Transitions,https://www.france-optique.com/gravures/fournisseur=1838,https://si.france-optique.com/img/gravures/nasal/web_95-nas-mont-royal-02.tif.jpg,1.6,ORG,MONT-ROYAL,"[""vcercle"", ""I"", ""w""]"
1088,"VARIOVID®  Cat.3 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://www.france-optique.com/gravures/fournisseur=2532,https://si.france-optique.com/img/gravures/nasal/web_1823-nas-leica-V3L.tif.jpg,1.5,ORG,,"[""W"", ""6"", ""W"", ""6""]"
1089,Progressif Forte Puissance VON,https://www.france-optique.com/gravures/fournisseur=561,https://si.france-optique.com/img/gravures/nasal/web_1925-1227-NK PROGRESSIF 174 Forte Puissance Nasal.tif.jpg,1.74,ORG,NIKON VERRES OPTIQUES,"[""D"", ""I"", ""lune"", ""6"", ""7""]"
1090,Maximo DS 1.6,https://www.france-optique.com/gravures/fournisseur=127,https://si.france-optique.com/img/gravures/nasal/web_527-nas-bbgr-90.tif.jpg,1.61,ORG,OPTIC 2000,"[""carr\u00e9""]"
1091,ULTRA HD TEK 1.67  & ULTRA HD TEK IP 1.67 + Transitions,https://www.france-optique.com/gravures/fournisseur=1838,https://si.france-optique.com/img/gravures/nasal/web_95-nas-mont-royal-02.tif.jpg,1.67,ORG,MONT-ROYAL,"[""D"", ""I"", ""soleil"", ""P"", ""C""]"
1092,EPSY 167,https://www.france-optique.com/gravures/fournisseur=2395,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.67,ORG,OPHTALMIC COMPAGNIE,"[""triangle""]"
1093,"VARIOVID®  Cat.3 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://www.france-optique.com/gravures/fournisseur=2532,https://si.france-optique.com/img/gravures/nasal/web_1823-nas-leica-V3L.tif.jpg,1.6,ORG,,"[""D"", ""I"", ""soleil"", ""P"", ""P"", ""Z""]"
1094,EDEN alpha / EDEN alpha UV Clear / EDEN alpha Blue Clear / EDEN alpha Transitions TM Gen S® / EDEN alpha Transitions TM XTRActive® / EDEN alpha polarisant / EDEN alpha polarisant dégradé,https://www.france-optique.com/gravures/fournisseur=711,https://si.france-optique.com/img/gravures/nasal/web_356-nas-novacel-28.tif.jpg,1.5,ORG,NOVACEL,"[""triangle""]"
1095,Maximo DS 1.67,https://www.france-optique.com/gravures/fournisseur=127,https://si.france-optique.com/img/gravures/nasal/web_528-nas-bbgr-91.tif.jpg,1.67,ORG,OPTIC 2000,"[""D"", ""I"", ""soleil"", ""P"", ""C""]"
1096,ULTRA HD TEK 1.74,https://www.france-optique.com/gravures/fournisseur=1838,https://si.france-optique.com/img/gravures/nasal/web_95-nas-mont-royal-02.tif.jpg,1.74,ORG,MONT-ROYAL,"[""carr\u00e9""]"
