id,nom_verre,materiaux,indice,fournisseur,gravure_nasale,source_url,created_at
126,Daynamic 1.67 Advanced Lights Protection (11mm - 14mm) Blanc,ORG Blanc,1.67,Fournisseur : HOYA Visio ...,DP14L ou DP45L,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.423333
127,Lifestyle 3i Indoor/Outdoor/Urban 1.67 Advanced Lights Protection (11 à 14mm) Blanc,ORG Blanc,1.67,Fournisseur : HOYA Visio ...,LI_5LI ou LI_5LO ou LI_5LU,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.436666
128,Yuniku Progressive Eynoa 1.67 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark,ORG Blanc / PHO,1.67,Fournisseur : HOYA Visio ...,YP_5,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.450000
129,MyStyle V+ EyeGenius Eynoa 1.67 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark,ORG Blanc / PHO,1.67,Fournisseur : HOYA Visio ...,EG,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.463333
130,Lifestyle 3i Indoor/Outdoor/Urban Eynoa 1.67 UV2.0 (11 à 14mm) Blanc/Sensity 2/Sensity Dark,ORG Blanc / PHO,1.67,Fournisseur : HOYA Visio ...,LI_5I ou LI_5O ou LI_5U,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.476666
131,Lifestyle 3 Indoor/Outdoor/Urban 1.67 Advanced Lights Protection (11 à 14mm) Blanc,ORG Blanc,1.67,Fournisseur : HOYA Visio ...,L_5LI ou L_5LO ou L_5LU,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.490000
132,Balansis Eynoa 1.67 UV2.0 (11mm - 14mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc / PHO,1.67,Fournisseur : HOYA Visio ...,B15 ou B45,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.500000
133,Yuniku Digital T5/T9/T13 Eynoa 1.67 UV2.0 Blanc/Sensity 2/Sensity Dark/Fin Polarisant,ORG Blanc / PHO / POLA,1.67,Fournisseur : HOYA Visio ...,YD5,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.513333
134,Yuniku Single Vision Eynoa 1.67 UV2.0 Blanc/Sensity 2/Sensity Dark/Fin Polarisant,ORG Blanc / PHO / POLA,1.67,Fournisseur : HOYA Visio ...,YS5,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.526666
135,Nulux iDentity V+ EyeGenius Eynoa 1.67 UV2.0 Blanc/Sensity 2/Sensity Dark,ORG Blanc/ PHO,1.67,Fournisseur : HOYA Visio ...,EG,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.536666
136,Balansis i 1.67 Advanced Lights Protection (11mm - 14mm) Blanc,ORG Blanc,1.67,Fournisseur : HOYA Visio ...,Bi15L ou Bi45L,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.550000
137,Daynamic PNX 1.53 UV2.0 (11mm - 14mm) Blanc/Sensity 2/Sensity Fast,ORG Blanc / PHO,1.53,Fournisseur : HOYA Visio ...,DP1X ou DP4X,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.563333
138,MySelf 1.67 Advanced Lights Protection (11 à 16mm) Blanc,ORG Blanc,1.67,Fournisseur : HOYA Visio ...,MY_5L,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.576666
139,MyStyle V+ Eyas 1.60 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc / PHO,1.6,Fournisseur : HOYA Visio ...,MSV _3,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.586666
140,MyStyle V+ PNX 1.53 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Fast,ORG Blanc / PHO,1.53,Fournisseur : HOYA Visio ...,MSV _X,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.600000
141,MyStyle V+ Organique 1.50 (11 à 16mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc / PHO,1.5,Fournisseur : HOYA Visio ...,MSV _1,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.613333
142,LifeStyle 3i Close/Active/Allround 1.67 (11 à 14mm) Fin Polarisant,ORG POLA,1.67,Fournisseur : HOYA Visio ...,LI_5I ou LI_5O ou LI_5U,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.623333
143,Daynamic 1.67 (11mm - 14mm) Fin Polarisant,ORG POLA,1.67,Fournisseur : HOYA Visio ...,DP14 ou DP45,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.636666
144,Amplitude Plus Eyas 1.60 UV2.0 (11mm - 15mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc/ PHO,1.6,Fournisseur : HOYA Visio ...,DA13 ou DA53,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:37.650000
145,Camber Freestyle,TVX,1.53,Gravures de verres de HEPHILENS,CFXA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.663333
146,Camber Freestyle,POLY,1.59,Gravures de verres de HEPHILENS,CFXA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.676666
147,Innovator Individual,TVX,1.53,Gravures de verres de HEPHILENS,IIA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.690000
148,Innovator Individual,POLY,1.59,Gravures de verres de HEPHILENS,IIA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.700000
149,Innovator Plus,TVX,1.53,Gravures de verres de HEPHILENS,IPA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.716666
150,Innovator Plus,POLY,1.59,Gravures de verres de HEPHILENS,IPA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.730000
151,Innovator,TVX,1.53,Gravures de verres de HEPHILENS,ISA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.740000
152,Innovator,POLY,1.59,Gravures de verres de HEPHILENS,ISA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.753333
153,Innovator Computer,TVX,1.53,Gravures de verres de HEPHILENS,ICA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.766666
154,Innovator Computer,POLY,1.59,Gravures de verres de HEPHILENS,ICA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.780000
155,Innovator Desktop,TVX,1.53,Gravures de verres de HEPHILENS,IDA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.793333
156,Innovator Desktop,POLY,1.59,Gravures de verres de HEPHILENS,IDA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.810000
157,Innovator Office,POLY,1.59,Gravures de verres de HEPHILENS,IOA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.820000
158,Innovator Office,TVX,1.53,Gravures de verres de HEPHILENS,IOA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.833333
159,Innovator Home,POLY,1.59,Gravures de verres de HEPHILENS,IHA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.850000
160,Innovator Home,TVX,1.53,Gravures de verres de HEPHILENS,IHA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.860000
161,Camber Computer,POLY,1.59,Gravures de verres de HEPHILENS,CCA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.873333
162,Camber Computer,TVX,1.53,Gravures de verres de HEPHILENS,CCA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.886666
163,Camber Desktop,POLY,1.59,Gravures de verres de HEPHILENS,CDA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.900000
164,Camber Desktop,TVX,1.53,Gravures de verres de HEPHILENS,CDA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.910000
165,Camber Office,POLY,1.59,Gravures de verres de HEPHILENS,COA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.916666
166,Camber Office,TVX,1.53,Gravures de verres de HEPHILENS,COA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.930000
167,Camber Home,POLY,1.59,Gravures de verres de HEPHILENS,CHA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.943333
168,Camber Home,TVX,1.53,Gravures de verres de HEPHILENS,CHA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.956666
169,Facile,POLY,1.59,Gravures de verres de HEPHILENS,FA,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.970000
170,Facile,TVX,1.53,Gravures de verres de HEPHILENS,FA,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.983333
171,ProDrive,POLY,1.59,Gravures de verres de HEPHILENS,PDA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:37.996666
172,ProDrive,TVX,1.53,Gravures de verres de HEPHILENS,PDA CORRIDOR,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:38.010000
173,Bifocal Digital,POLY,1.59,Gravures de verres de HEPHILENS,BDA,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:38.023333
174,Bifocal Digital,TVX,1.53,Gravures de verres de HEPHILENS,BDA,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:38.033333
175,Single Vision Individual,POLY,1.59,Gravures de verres de HEPHILENS,SVIA,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:38.050000
176,MySelf Eynoa 1.67 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc / PHO,1.67,Fournisseur : HOYA Visio ...,MY_5,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.060000
177,Balansis i Eynoa 1.67 UV2.0 (11mm - 14mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc / PHO,1.67,Fournisseur : HOYA Visio ...,Bi15 ou Bi45,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.073333
178,Yuniku Progressive Eyas 1.60 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark,ORG Blanc / PHO,1.6,Fournisseur : HOYA Visio ...,YP_3,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.090000
179,LifeStyle 3 Close/Active/Allround 1.67 (11 à 14mm) Fin Polarisant,ORG POLA,1.67,Fournisseur : HOYA Visio ...,L_5I ou L_5O ou L_5U,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.103333
180,Balansis 1.67 (11mm - 14mm) Fin Polarisant,ORG POLA,1.67,Fournisseur : HOYA Visio ...,B15 ou B45,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.120000
181,Yuniku Digital T5/T9/T13 Eyas 1.60 UV2.0 Blanc/Sensity 2/Sensity Dark/Fin Polarisant,ORG Blanc / PHO / POLA,1.6,Fournisseur : HOYA Visio ...,YD3,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.133333
182,Yuniku Single Vision Eyas 1.60 UV2.0 Blanc/Sensity 2/Sensity Dark/Fin Polarisant,ORG Blanc / PHO / POLA,1.6,Fournisseur : HOYA Visio ...,YS3,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.143333
183,Nulux iDentity V+ EyeGenius Eyas 1.60 UV2.0 Blanc/Sensity 2/Sensity Dark,ORG Blanc/ PHO,1.6,Fournisseur : HOYA Visio ...,EG,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.163333
184,Sync IIIi T5/T9/T13 Eynoa 1.67UV2.0 Blanc/Sensity 2/Sensity Dark/Sensity Fast/Fin Polarisant,ORG PHO POLA,1.67,Fournisseur : HOYA Visio ...,SYi5,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.176666
185,Daynamic 1.60 Advanced Lights Protection (11mm - 14mm) Blanc,ORG Blanc,1.6,Fournisseur : HOYA Visio ...,DP13L ou DP43L,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.186666
186,Balansis i 1.60 Advanced Lights Protection (11mm - 14mm) Blanc,ORG Blanc,1.6,Fournisseur : HOYA Visio ...,Bi13L ou Bi43L,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.200000
187,MySelf 1.60 Advanced Lights Protection (11 à 16mm) Blanc,ORG Blanc,1.6,Fournisseur : HOYA Visio ...,MY_3L,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.210000
188,Lifestyle 3i Indoor/Outdoor/Urban Eyas 1.60 UV2.0 (11 à 14mm) Blanc/Sensity 2/Sensity Dark,ORG Blanc / PHO,1.6,Fournisseur : HOYA Visio ...,LI_3I ou LI_3O ou LI_3U,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.223333
189,Lifestyle 3 Indoor/Outdoor/Urban Eyas 1.60 UV2.0 (11 à 14mm) Blanc/Sensity 2/Sensity Dark,ORG Blanc / PHO,1.6,Fournisseur : HOYA Visio ...,L_3I ou L_3O ou L_3U,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.236666
190,Balansis Eyas 1.60 UV2.0 (11mm - 14mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc / PHO,1.6,Fournisseur : HOYA Visio ...,B13 ou B43,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.250000
191,MySelf Eyas 1.60 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc / PHO,1.6,Fournisseur : HOYA Visio ...,MY_3,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.260000
192,Balansis i Eyas 1.60 UV2.0 (11mm - 14mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc / PHO,1.6,Fournisseur : HOYA Visio ...,Bi13 ou Bi43,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.270000
193,Daynamic 1.60 (11mm - 14mm) Fin Polarisant,ORG POLA,1.6,Fournisseur : HOYA Visio ...,DP13 ou DP43,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.283333
194,Amplitude Plus PNX 1.53 UV2.0 (11mm - 15mm) Blanc/Sensity 2/Sensity Fast,ORG Blanc/ PHO,1.53,Fournisseur : HOYA Visio ...,DA1X ou DA5X,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.296666
195,Nulux iDentity V+ EyeGenius Organique 1.50 Blanc/Sensity 2/Sensity Dark,ORG Blanc/ PHO,1.5,Fournisseur : HOYA Visio ...,EG,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.310000
196,MySelf PNX 1.53 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Fast,ORG Blanc / PHO,1.53,Fournisseur : HOYA Visio ...,MY_X,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.320000
197,Balansis i PNX 1.53 UV2.0 (11mm - 14mm) Blanc/Sensity 2/Sensity Fast,ORG Blanc / PHO,1.53,Fournisseur : HOYA Visio ...,Bi1X ou Bi4X,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.333333
198,MyStyle V+ Eyvia 1.74 UV2.0 (11 à 16mm) Blanc,ORG Blanc,1.74,Fournisseur : HOYA Visio ...,MSV _7,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.346666
199,LifeStyle 3i Close/Active/Allround 1.60 (11 à 14mm) Fin Polarisant,ORG POLA,1.6,Fournisseur : HOYA Visio ...,LI_3I ou LI_3O ou LI_3U,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.356666
200,LifeStyle 3 Close/Active/Allround 1.60 (11 à 14mm) Fin Polarisant,ORG POLA,1.6,Fournisseur : HOYA Visio ...,L_3I ou L_3O ou L_3U,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.366666
201,Balansis 1.60 (11mm - 14mm) Fin Polarisant,ORG POLA,1.6,Fournisseur : HOYA Visio ...,B13 ou B43,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.380000
202,Sync IIIi T5/T9/T13 Eyas 1.60 UV2.0 Blanc/Sensity 2/Sensity Dark/Sensity Fast/Fin Polarisant,ORG PHO POLA,1.6,Fournisseur : HOYA Visio ...,SYi3,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.393333
203,Balansis i 1.50 Advanced Lights Protection (11mm - 14mm) Blanc,ORG Blanc,1.5,Fournisseur : HOYA Visio ...,Bi11L ou Bi41L,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.406666
204,MySelf 1.50 Advanced Lights Protection (11 à 16mm) Blanc,ORG Blanc,1.5,Fournisseur : HOYA Visio ...,MY_1L,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.416666
205,Single Vision Individual,TVX,1.53,Gravures de verres de HEPHILENS,SVIA,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:38.433333
206,Single Vision Plus,TVX,1.53,Gravures de verres de HEPHILENS,SVPA,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:38.446666
207,Single Vision Plus,POLY,1.59,Gravures de verres de HEPHILENS,SVPA,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:38.460000
208,Single Vision ProDrive,POLY,1.59,Gravures de verres de HEPHILENS,PDA,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:38.473333
209,Single Vision ProDrive,TVX,1.53,Gravures de verres de HEPHILENS,PDA,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:38.486666
210,Perception 770,POLY,1.59,Gravures de verres de HEPHILENS,PER7,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:38.500000
211,Myoshield,POLY,1.59,Gravures de verres de HEPHILENS,MYO,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:38.510000
212,Perception,POLY,1.59,Gravures de verres de HEPHILENS,PER,https://www.france-optique.com/fournisseur/1488-hephilens,2025-06-13 13:26:38.523333
213,MyStyle V+ Eynoa 1.67 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc / PHO,1.67,Fournisseur : HOYA Visio ...,MSV _5,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.536666
214,Lifestyle 3i Indoor/Outdoor/Urban PNX 1.53 UV2.0 (11 à 14mm) Blanc/Sensity 2,ORG Blanc / PHO,1.53,Fournisseur : HOYA Visio ...,LI_XI ou LI_XO ou LI_XU,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.550000
215,Lifestyle 3 Indoor/Outdoor/Urban PNX 1.53 UV2.0 (11 à 14mm) Blanc/Sensity 2,ORG Blanc / PHO,1.53,Fournisseur : HOYA Visio ...,L_XI ou L_XO ou L_XU,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.563333
216,Balansis PNX 1.53 UV2.0 (11mm - 14mm) Blanc/Sensity 2/Sensity Fast,ORG Blanc / PHO,1.53,Fournisseur : HOYA Visio ...,B1X ou B4X,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.573333
217,Amplitude Plus Organique 1.50 (11mm - 15mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc/ PHO,1.5,Fournisseur : HOYA Visio ...,DA11 ou DA51,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.586666
218,Nulux iDentity V+ Eyvia 1.74 UV2.0 Blanc,ORG Blanc,1.74,Fournisseur : HOYA Visio ...,Ni7,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.600000
219,Sync IIIi T5/T9/T13 PNX 1.53 UV2.0 Blanc/Sensity 2/Sensity Fast/Polarisant,ORG Blanc/ PHO / POLA,1.53,Fournisseur : HOYA Visio ...,SYiX,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.613333
220,MySelf Organique 1.50 (11 à 16mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc / PHO,1.5,Fournisseur : HOYA Visio ...,MY_1,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.623333
221,Balansis i Organique 1.50 (11mm - 14mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc / PHO,1.5,Fournisseur : HOYA Visio ...,Bi11 ou Bi41,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.636666
222,LifeStyle 3i Close/Active/Allround 1.53 (11 à 14mm) Polarisant,ORG POLA,1.53,Fournisseur : HOYA Visio ...,LI_XI ou LI_XO ou LI_XU,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.646666
223,LifeStyle 3 Close/Active/Allround 1.53 (11 à 14mm) Polarisant,ORG POLA,1.53,Fournisseur : HOYA Visio ...,L_XI ou L_XO ou L_XU,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.660000
224,Balansis 1.53 (11mm - 14mm) Polarisant,ORG POLA,1.53,Fournisseur : HOYA Visio ...,B1X ou B4X,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.673333
225,Daynamic Organique 1.50 UV2.0 (11mm - 14mm) Blanc,ORG Blanc,1.5,Fournisseur : HOYA Visio ...,DP11 ou DP41,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.686666
226,Lifestyle 3i Indoor/Outdoor/Urban Organique 1.50 (11 à 14mm) Blanc/Sensity 2/Sensity Dark,ORG Blanc / PHO,1.5,Fournisseur : HOYA Visio ...,LI_1I ou LI_1O ou LI_1U,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.696666
227,Lifestyle 3 Indoor/Outdoor/Urban Organique 1.50 UV2.0 (11 à 14mm) Blanc,ORG Blanc,1.5,Fournisseur : HOYA Visio ...,L_1I ou L_1O ou L_1U,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.710000
228,Balansis Organique 1.50 (11mm - 14mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc / PHO,1.5,Fournisseur : HOYA Visio ...,B11 ou B41,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.720000
229,Summit CD M 1.81,MIN Blanc,1.81,Fournisseur : HOYA Visio ...,CD6,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.733333
230,Amplitude Plus 1.67 (11mm-15m) Fin Polarisant,ORG POLA,1.67,Fournisseur : HOYA Visio ...,DA15 ou DA55,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.746666
231,Nulux iDentity V+ Eynoa 1.67 UV2.0 Blanc/Sensity 2/Sensity Dark/Sensity Fast/Fin Polarisant,ORG PHO POLA,1.67,Fournisseur : HOYA Visio ...,Ni5,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.760000
232,Sync IIIi T5/T9/T13 1.50 Advanced Lights Protection Blanc,ORG Blanc,1.5,Fournisseur : HOYA Visio ...,SYi1L,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.773333
233,Daynamic Organique 1.50 (11mm - 14mm) Blanc/Sensity 2/Sensity Dark/Sensity Fast,ORG Blanc / PHO,1.5,Fournisseur : HOYA Visio ...,DP11 ou DP41,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.786666
234,LifeStyle 3 Close/Active/Allround 1.50 (11 à 14mm) Polarisant,ORG POLA,1.5,Fournisseur : HOYA Visio ...,L_1I ou L_1O ou L_1U,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.796666
235,Daynamic 1.50 (11mm - 14mm) Polarisant,ORG POLA,1.5,Fournisseur : HOYA Visio ...,DP11 ou DP41,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.810000
236,Summit PRO M 1.70,MIN Blanc,1.7,Fournisseur : HOYA Visio ...,SP4,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.823333
237,Yuniku Work Close/Screen/Space (18 à 24mm) Eynoa 1.67 UV2.0 Blanc,ORG Blanc,1.67,Fournisseur : HOYA Visio ...,YW5,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.836666
238,LifeStyle 3i Close/Active/Allround 1.50 (11 à 14mm) Polarisant,ORG POLA,1.5,Fournisseur : HOYA Visio ...,LI_1I ou LI_1O ou LI_1U,https://www.france-optique.com/gravures/fournisseur=130,2025-06-13 13:26:38.846666
